shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5528390692036,-121.537010826878,45,6355.14
a4e2929e-9010-444c-98f9-88ee4335460a,38.5769324646552,-121.527036668482,69,28424.56
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.6791087101437,-121.94877710982,164,22389.98
a4e2929e-9010-444c-98f9-88ee4335460a,38.5348579904353,-121.764221743597,12,1485.3
4ed37423-f74f-4b42-b980-b88051f04cca,38.5788063769965,-121.501178252041,22,3288.49
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5962961136503,-121.526313317054,105,7293.37
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.7069427000281,-122.070994654122,152,34072.36
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.556405878492,-121.705391330337,145,19795.78
ac555105-3961-4d73-b885-845c6bea1e50,38.540920261337,-121.738693700219,96,23944.56
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.5463889506011,-121.758766480792,81,14168.71
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.5514970227156,-121.720205398913,125,18362.08
f07c2a42-2cb6-44ec-83c2-ff18b4b030e4,38.5610215998305,-121.652910062844,38,19177.49
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.5634691157024,-121.714537841948,83,6418.97
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5389045415953,-121.575011006296,19,1422.34
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5761327413258,-121.496532480305,216,14788.33
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.5901258626053,-121.532598622759,154,9983.32
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5758023539031,-121.526099029017,155,18855.12
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5631375650725,-121.528516764602,57,7817.56
0a4bed5e-7ebb-4f29-af0a-b15bd5c8036d,38.5513173670362,-121.699793738114,39,8138.87
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.5582949196815,-121.72845782558,59,4531.62
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.5624973259684,-121.768432823842,57,11505.62
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.5744533560601,-121.575263020469,140,20428.36
4ed37423-f74f-4b42-b980-b88051f04cca,38.6732975475269,-121.756287562365,156,33452.19
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.7008188504638,-122.033487109223,107,12759.89
ea9341a8-01bf-4186-a7a8-758422e591d7,38.6629397810582,-121.784396040552,36,5746.57
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.6983557036023,-122.020597116048,112,29192.95
b5914a76-7694-4355-b9d6-e3d85956967a,38.5756087944274,-121.568954233465,39,9497.78
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.583397118829,-121.526232337411,173,11503.13
ea9341a8-01bf-4186-a7a8-758422e591d7,38.6735439315898,-121.705021152162,84,14682.16
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.7161006612227,-122.132709661081,182,40075.09
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.6287733917985,-121.764873293769,440,74449.11
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.581887294957,-121.515362540609,203,12913.36
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.5456305159435,-121.750698458575,88,14930.64
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.5609417595347,-121.768960471782,60,11686.16
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.5815575121011,-121.766996008085,424,69188.85
e2c8a1b8-f409-48e9-8fd9-057d4ba1510c,38.5758968177223,-121.495407794468,104,15355.94
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.5517475392076,-121.719963414124,340,60344.94
e2c8a1b8-f409-48e9-8fd9-057d4ba1510c,38.5809329796394,-121.522479595094,0,0
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.6341171642612,-121.521008403361,298,47513.48
a4e2929e-9010-444c-98f9-88ee4335460a,38.5749167844604,-121.545509043068,66,26789.06
015bd1c0-6b73-4bf2-b33d-12b22c508535,38.5540465027846,-121.785195835876,189,32283.18
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.7038304629225,-122.11315569956,55,5363.74
b5914a76-7694-4355-b9d6-e3d85956967a,38.5397758209572,-121.733834995856,96,26115.4
ac555105-3961-4d73-b885-845c6bea1e50,38.5818937016028,-121.516290820677,26,3851.92
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.7356242491595,-122.144774373935,21,610.45
ea9341a8-01bf-4186-a7a8-758422e591d7,38.6712845367959,-121.602147913107,94,23621.32
e2c8a1b8-f409-48e9-8fd9-057d4ba1510c,38.5819067590427,-121.518444831921,126,17919.91
ea9341a8-01bf-4186-a7a8-758422e591d7,38.6779627477552,-121.79332755372,23,3310.63
7421ad0f-5741-4516-bb4e-18c0a63635f3,38.6529921548464,-121.765446742774,202,19381.01
015bd1c0-6b73-4bf2-b33d-12b22c508535,38.5752520786387,-121.535368491219,56,6511.06
ea9341a8-01bf-4186-a7a8-758422e591d7,38.6743232823484,-121.741357556246,78,11520.54
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.6701876678065,-121.886410494636,177,27891.15
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.5602320951125,-121.658406998085,282,53973.12
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.560719618748,-121.7360106492,44,3546.17
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.6720704240841,-121.899728292211,174,26716.39
820cbb78-3a14-4bb2-bfa1-54952d001148,38.6848418741056,-121.792950993865,93,9496.21
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.6612971694021,-121.765760797743,252,42494.08
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.7046860876492,-122.086562936697,67,7686.1
4ed37423-f74f-4b42-b980-b88051f04cca,38.6556432339933,-121.532811464835,85,12514.53
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.6893932050068,-121.587163232631,88,19885.92
015bd1c0-6b73-4bf2-b33d-12b22c508535,38.57913390674,-121.50256468248,30,3436.14
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.691883762596,-121.5878727052,96,20198.34
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.617907036606,-121.766935444552,36,5343.33
7421ad0f-5741-4516-bb4e-18c0a63635f3,38.6745967702318,-121.78415086086,175,15394.61
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.5730357130048,-121.577907927768,205,32406.14
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.6904645728086,-121.586803148564,92,20009.1
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5632365253136,-121.537201026886,59,8583.27
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.5480698061293,-121.73693212049,363,61939.38
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.7057710412604,-122.082420264627,68,8065.02
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5752755698226,-121.526289766617,69,10223.15
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.5590934352201,-121.758635685065,70,12756.64
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.5890613539169,-121.526981973665,162,10507.44
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.6740083766924,-121.737931628325,390,73980.9
ac555105-3961-4d73-b885-845c6bea1e50,38.546273740989,-121.750755940917,116,25460.43
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.6501762051628,-121.765969278391,7,1339.74
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.7361054483569,-122.144377417794,16,541.63
ea9341a8-01bf-4186-a7a8-758422e591d7,38.6353027007164,-121.522124202378,116,33010.07
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.7048859122328,-122.036047550204,128,30897.55
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.6962410136043,-122.020582855293,108,28948.84
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.6683381354848,-121.765395859227,413,77473.79
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.5579236482336,-121.699980151652,98,8176.71
a6e9b69f-d8a2-4feb-bf49-27d96ff22e58,38.5439573850606,-121.749800845969,175,29829.06
e5750fc8-4f8a-4e15-924f-645fdff17a96,38.5580153379449,-121.671370446834,64,8329.08
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.546533646973,-121.744913860852,100,16075.14
e5750fc8-4f8a-4e15-924f-645fdff17a96,38.546168952119,-121.747593300934,12,688.06
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.5466345425303,-121.758669598165,392,64592.56
820cbb78-3a14-4bb2-bfa1-54952d001148,38.6615767569958,-121.765607432201,7,531.65
a6e9b69f-d8a2-4feb-bf49-27d96ff22e58,38.5501224428488,-121.741909786577,159,28373.79
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.5957491047019,-121.532037411364,74,5182.32
820cbb78-3a14-4bb2-bfa1-54952d001148,38.678714837927,-121.797852563154,50,6051.24
0a4bed5e-7ebb-4f29-af0a-b15bd5c8036d,38.5476279883163,-121.712978137313,26,6444.54
820cbb78-3a14-4bb2-bfa1-54952d001148,38.6545931491013,-121.765796200382,165,19068.5
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5897341637797,-121.527774395892,23,1563.26
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5962515310476,-121.529832158384,100,6984.29
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.7068187707892,-122.120124111383,173,38543.53
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.5592021475419,-121.663767751292,187,24763.69
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.7043649546764,-122.035533230092,127,30824.47
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.5895824635454,-121.551811425113,118,7891.4
a6e9b69f-d8a2-4feb-bf49-27d96ff22e58,38.5622177160502,-121.714515629147,112,23654.16
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.6725775395166,-121.590252822285,320,56100.55
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.7171009971093,-122.134052423165,185,40236.88
b8eb2819-9cb7-4c5a-bf61-d7191184be45,38.5602866002096,-121.655995097363,141,17907.84
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5946744036625,-121.53582167554,95,6435.34
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.5816274620076,-121.516526857341,160,25728.1
0a4bed5e-7ebb-4f29-af0a-b15bd5c8036d,38.5810083317443,-121.496386350246,83,28080.34
4ed37423-f74f-4b42-b980-b88051f04cca,38.6773035102959,-121.751312489427,147,32584.36
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5771082527135,-121.499402457276,212,14500.79
ea9341a8-01bf-4186-a7a8-758422e591d7,38.6669860808708,-121.756414517308,52,8630.57
015bd1c0-6b73-4bf2-b33d-12b22c508535,38.581607425154,-121.511910478361,36,4293.56
820cbb78-3a14-4bb2-bfa1-54952d001148,38.6759580781065,-121.800363021349,32,5093.57
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.5815778957977,-121.516656889746,195,12434.18
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5775179635459,-121.496222308882,231,15390.97
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.5928205038437,-121.513412865155,52,3321.02
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.5595493016833,-121.66137799375,128,12764.33
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.6818599430483,-121.967689420498,140,19700.54
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.5915665468725,-121.546173384895,147,8792.59
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.5791900742907,-121.550948809687,256,44368.74
7421ad0f-5741-4516-bb4e-18c0a63635f3,38.6629562460643,-121.774883778207,189,17467.83
f07c2a42-2cb6-44ec-83c2-ff18b4b030e4,38.5347922763105,-121.748528137715,61,30289.84
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5351966977543,-121.561729230901,188,25916.18
ac555105-3961-4d73-b885-845c6bea1e50,38.5463091507112,-121.745881343505,110,25036.61
e2c8a1b8-f409-48e9-8fd9-057d4ba1510c,38.5919333573607,-121.55553560716,39,5222.09
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.5911290500645,-121.548701103743,142,8525.53
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.546166100139,-121.753808463258,86,14609.31
015bd1c0-6b73-4bf2-b33d-12b22c508535,38.5608434499304,-121.772920890896,208,34311.22
015bd1c0-6b73-4bf2-b33d-12b22c508535,38.543498531947,-121.76798636377,147,29780.54
7421ad0f-5741-4516-bb4e-18c0a63635f3,38.6737019868829,-121.745598043341,108,8230.03
0a4bed5e-7ebb-4f29-af0a-b15bd5c8036d,38.5450619310986,-121.745094063324,6,2680.83
015bd1c0-6b73-4bf2-b33d-12b22c508535,38.5341008075623,-121.768350013026,143,28735.69
e2c8a1b8-f409-48e9-8fd9-057d4ba1510c,38.58226335539,-121.519975752829,129,18065.84
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5819750179037,-121.518872023754,89,11594.07
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.5605307555515,-121.738076909666,41,3364.06
0a4bed5e-7ebb-4f29-af0a-b15bd5c8036d,38.5771389947616,-121.525802852261,72,25023.17
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5780916213822,-121.501766098443,109,14183.82
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.5490517736454,-121.758775393763,77,13872.68
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.7040500915573,-122.08937265059,161,35711.44
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.7059729038467,-122.081544477177,69,8144.21
b8eb2819-9cb7-4c5a-bf61-d7191184be45,38.5462039974306,-121.769410271268,65,4787.03
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5451316103819,-121.569226958038,1,78.71
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5820232976689,-121.520024032594,188,12420.44
b5914a76-7694-4355-b9d6-e3d85956967a,38.5720897359902,-121.490227370872,6,1589.32
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.7367698014304,-122.143997819734,202,42669
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.6794551562673,-121.590703465092,74,18671.87
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.5883318536479,-121.518047244432,28,2243.35
015bd1c0-6b73-4bf2-b33d-12b22c508535,38.5475249555845,-121.772193286534,159,30693.74
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5944553371939,-121.519545258257,118,8169.71
f07c2a42-2cb6-44ec-83c2-ff18b4b030e4,38.5372196756136,-121.764601276195,80,33758.45
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.7074058477525,-122.12051970485,46,4518.84
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.5511926971635,-121.72234852542,347,60563
a6e9b69f-d8a2-4feb-bf49-27d96ff22e58,38.572197896036,-121.590364165641,55,11310.73
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.716813097357,-122.133900994241,34,2933.13
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.6710509711885,-121.550437029204,157,27077.92
ea9341a8-01bf-4186-a7a8-758422e591d7,38.6372660778324,-121.523185016107,115,32773.27
ac555105-3961-4d73-b885-845c6bea1e50,38.5443449642864,-121.730065150861,88,23047.08
4ed37423-f74f-4b42-b980-b88051f04cca,38.6640409750033,-121.756512164682,165,34481.95
7421ad0f-5741-4516-bb4e-18c0a63635f3,38.6608985275781,-121.735441588231,33,3529.04
a4e2929e-9010-444c-98f9-88ee4335460a,38.5633457340804,-121.492501884252,76,31891.54
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.594397406071,-121.503957818268,283,42826.88
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.5911011839354,-121.540158911416,98,6751.63
b8eb2819-9cb7-4c5a-bf61-d7191184be45,38.5394642271604,-121.736136364355,116,10469.77
015bd1c0-6b73-4bf2-b33d-12b22c508535,38.552671980469,-121.69481442918,96,20671.41
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.5905466457184,-121.549029101112,139,8454.13
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.7049355331025,-122.118953294692,172,38310.94
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.681977515982,-121.96744512072,76,22275.3
4ed37423-f74f-4b42-b980-b88051f04cca,38.6698443697839,-121.543613301245,99,14386.44
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.6692901352242,-121.880279497625,179,28432.37
e5750fc8-4f8a-4e15-924f-645fdff17a96,38.5730459435609,-121.518004329086,104,22064.01
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.6702787083553,-121.591496860474,142,23285.42
b8eb2819-9cb7-4c5a-bf61-d7191184be45,38.5576621328391,-121.67310709793,136,16391.78
a6e9b69f-d8a2-4feb-bf49-27d96ff22e58,38.5682953051781,-121.612195758611,60,13256.4
820cbb78-3a14-4bb2-bfa1-54952d001148,38.6779836374365,-121.753065245973,130,14950.42
b8eb2819-9cb7-4c5a-bf61-d7191184be45,38.5608385842812,-121.652358604803,142,18229.71
820cbb78-3a14-4bb2-bfa1-54952d001148,38.6759497281555,-121.799425376699,31,5012.22
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.5749037701489,-121.549105653248,148,22712.17
7421ad0f-5741-4516-bb4e-18c0a63635f3,38.6809693227187,-121.756092474052,151,11467.61
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.5544013076201,-121.710731983135,136,19254.02
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.5618297166977,-121.717351457656,78,6013.74
015bd1c0-6b73-4bf2-b33d-12b22c508535,38.5418421675845,-121.733781942583,113,24308.37
e5750fc8-4f8a-4e15-924f-645fdff17a96,38.5679817468543,-121.506156211631,116,23435.52
820cbb78-3a14-4bb2-bfa1-54952d001148,38.6598622932589,-121.763583430519,1,39.12
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.594086455082,-121.538039222963,93,6231.89
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.5937010472045,-121.519594902507,57,3871.78
e5750fc8-4f8a-4e15-924f-645fdff17a96,38.5461550103349,-121.750588059513,8,427.48
b8eb2819-9cb7-4c5a-bf61-d7191184be45,38.561134089161,-121.78561227169,8,1821.48
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.7357733361945,-122.144339346246,198,42548.05
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.5514487154873,-121.695694016848,173,21819.26
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.6988788014819,-122.020828853319,115,29256.34
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.6592497264288,-121.765762497441,6,331.33
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.551263370677,-121.694862246808,113,9527.18
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.555590463215,-121.694249034337,108,9038.42
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.5605986908154,-121.74447751984,37,2807.41
b5914a76-7694-4355-b9d6-e3d85956967a,38.55250096739,-121.758571555474,108,29471.64
015bd1c0-6b73-4bf2-b33d-12b22c508535,38.5258956182857,-121.76523403803,134,27659.41
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.703524238669,-122.098738538989,164,36526.32
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.5480814579242,-121.736409181933,106,16834.65
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.6691883903258,-121.871781013714,186,29186.68
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.6621864832751,-121.536350639841,305,50904.92
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5351319606557,-121.570950857414,191,26718.53
a4e2929e-9010-444c-98f9-88ee4335460a,38.535099389261,-121.764382676147,11,1455.05
ea9341a8-01bf-4186-a7a8-758422e591d7,38.58592585211,-121.503301924648,136,38802.76
820cbb78-3a14-4bb2-bfa1-54952d001148,38.6759079783858,-121.793467946242,28,4495.38
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.6961018870703,-122.020219206037,107,28913.72
0a4bed5e-7ebb-4f29-af0a-b15bd5c8036d,38.5475206999493,-121.704435301091,31,7199.47
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5885383240387,-121.552292847717,56,3966.55
015bd1c0-6b73-4bf2-b33d-12b22c508535,38.5608016331066,-121.771881638365,209,34401.64
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.5885095866596,-121.552533681687,125,8046.82
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5806413402104,-121.526215271865,183,11861.05
b5914a76-7694-4355-b9d6-e3d85956967a,38.5784720527215,-121.49575808619,13,2794.59
a6e9b69f-d8a2-4feb-bf49-27d96ff22e58,38.5580711697382,-121.699003827512,91,21647.33
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.574949486534,-121.571897482257,141,20725.89
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5755292070843,-121.526077637884,70,10256.82
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.541126812903,-121.571906237784,15,936.39
b8eb2819-9cb7-4c5a-bf61-d7191184be45,38.5267107535366,-121.768793493611,84,6985.43
e5750fc8-4f8a-4e15-924f-645fdff17a96,38.5525190292006,-121.694049085443,58,6264.08
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.5546271382868,-121.709785425513,138,19340.13
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.5621192045523,-121.732526669814,47,3886.51
4ed37423-f74f-4b42-b980-b88051f04cca,38.6771631940659,-121.756223231132,153,33022.52
ac555105-3961-4d73-b885-845c6bea1e50,38.5609532034965,-121.653056243244,69,16085.65
e5750fc8-4f8a-4e15-924f-645fdff17a96,38.5667912121536,-121.506720908724,115,23294.42
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.561074445897,-121.735108142239,45,3633.94
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5383086525386,-121.5506052405,36,4354.13
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.553215055482,-121.691746271811,121,10028.73
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5913714849307,-121.539939652306,79,5263.47
820cbb78-3a14-4bb2-bfa1-54952d001148,38.6633433590686,-121.793375439029,21,3090.7
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.5832898815744,-121.526051459392,10,789.31
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5887884070685,-121.519962979943,156,10215.35
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5942461248783,-121.525833697667,110,7548.11
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5446015654708,-121.544987525985,181,23927.44
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.5840284106756,-121.525973025239,12,871.92
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5953487273855,-121.533293956693,97,6667.31
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.6953700770463,-122.016058630726,103,28538.13
e5750fc8-4f8a-4e15-924f-645fdff17a96,38.5754398796028,-121.567304839699,80,17579.1
a6e9b69f-d8a2-4feb-bf49-27d96ff22e58,38.5463537584136,-121.745682509496,166,29098.67
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.6837689565833,-121.590674943582,78,19154.35
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.6788432386924,-121.968460882079,150,20398.26
820cbb78-3a14-4bb2-bfa1-54952d001148,38.678775947021,-121.777882234924,106,11447.07
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.5806155059209,-121.494942832534,259,40281.99
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.6593314520031,-121.763433938515,2,112.6
4ed37423-f74f-4b42-b980-b88051f04cca,38.6161628975377,-121.512824330904,65,7794.66
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.703516644449,-122.10485292106,165,37056.54
7421ad0f-5741-4516-bb4e-18c0a63635f3,38.6771599159932,-121.740895911509,120,9148.12
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.5548111479353,-121.708097308624,139,19488.24
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5820252110225,-121.513491126027,125,17053.36
7421ad0f-5741-4516-bb4e-18c0a63635f3,38.6626022275589,-121.748463990317,16,2164.95
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5566502979903,-121.532725469959,47,6919.13
f07c2a42-2cb6-44ec-83c2-ff18b4b030e4,38.5370547197494,-121.764259294525,86,34283.34
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.5800568496,-121.536313709727,250,43093.74
4ed37423-f74f-4b42-b980-b88051f04cca,38.6847549248279,-121.793134439921,205,40192.54
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.593529153404,-121.51249464533,132,8971.32
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.6828073074107,-121.974527059467,137,19098.14
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.7106725591082,-122.123378602534,176,39060.3
a6e9b69f-d8a2-4feb-bf49-27d96ff22e58,38.5728139324673,-121.493010162891,11,1801.81
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.5810214733004,-121.517863484186,238,37934.55
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.6211435344341,-121.766416126899,435,73588.91
ea9341a8-01bf-4186-a7a8-758422e591d7,38.5730914255435,-121.498178748366,157,40806.39
820cbb78-3a14-4bb2-bfa1-54952d001148,38.6848891846032,-121.793182731136,92,9475.43
a6e9b69f-d8a2-4feb-bf49-27d96ff22e58,38.5757297551219,-121.532573468499,39,6241.71
ea9341a8-01bf-4186-a7a8-758422e591d7,38.6017107130117,-121.505711764438,126,37006.3
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5937297825065,-121.519699891861,117,8087.98
ac555105-3961-4d73-b885-845c6bea1e50,38.5756906018073,-121.567688230734,47,8487.48
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5896356401731,-121.527126506816,22,1505.93
b5914a76-7694-4355-b9d6-e3d85956967a,38.5478425650503,-121.708116633184,78,23298.93
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.6735649191122,-121.715232586164,42,6761.71
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5893234520909,-121.524836593011,160,10642.87
4ed37423-f74f-4b42-b980-b88051f04cca,38.6773229931449,-121.749262505876,146,32406.51
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.6915244731946,-122.016939232356,99,28103.93
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.5517108012794,-121.695697582037,174,21848.38
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.6847902686776,-121.590031780581,329,57492.4
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.5955930642823,-121.539114311101,84,5940.75
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.6872949008796,-121.587258063707,332,57862.73
4ed37423-f74f-4b42-b980-b88051f04cca,38.5781545909888,-121.494585186493,15,2611.56
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.5822774251323,-121.51919530416,238,17202.45
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.591578563461,-121.513685418384,139,9314.69
